Cosmic Watch Muon Detector
Device ID: Kingswood College A
Firmware version: 2.3.2
Compiled: Aug 10 2019 at 18:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This firmware can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp ms,Measured ADC 0-1023,SIPM Voltage mV,Dead Time ms,Temperature Cge mV,Dead Time ms,Temperature C
702,1190168,103,22.2,67631,23.2
703,1192401,112,22.9,67740,23.2
704,1196361,62,17.8,67924,23.2
705,1199620,97,21.7,68071,23.2
706,1202074,63,17.9,68217,23.2
707,1202613,140,25.4,68242,23.2
708,1203291,172,29.5,68322,23.2
709,1204148,76,19.7,68394,23.2
710,1205217,248,42.7,68466,23.2
711,1205648,300,52.8,68491,23.2
712,1208096,158,27.5,68601,23.2
713,1209242,83,20.5,68674,23.2
714,1209915,124,23.9,68747,23.2
715,1215095,60,17.4,68967,23.2
716,1215353,124,23.9,68992,23.2
717,1216723,112,22.9,69103,23.2
718,1217920,188,32.0,69176,23.2
719,1222620,220,37.6,69359,23.2
720,1223948,327,59.3,69468,23.2
721,1225642,112,22.9,69540,23.2
722,1226723,71,19.1,69613,23.2
723,1227585,419,97.2,69686,22.8
724,1228624,127,24.2,69756,23.2
725,1229968,240,41.2,69830,23.2
726,1235433,236,40.4,70086,23.2
727,1235504,143,25.7,70111,23.2
728,1235849,143,25.7,70135,23.2
729,1237581,54,16.4,70244,23.2
