Cosmic Watch Muon Detector
Device ID: Kingswood College B
Firmware version: 2.1.1 non official
Compiled: Jul 22 2018 at 15:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This software can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp,Measured ADC,SIPM Voltage,Dead Time,Temperature C
4547,2806614,316,56.8,291824,20.9
4548,2808133,65,18.2,291921,20.9
4549,2808440,376,76.4,292018,20.9
4550,2809022,188,32.0,292044,20.9
4551,2809621,67,18.5,292139,20.9
4552,2810182,63,17.9,292163,20.9
4553,2810274,248,42.7,292187,20.9
4554,2810740,174,29.8,292281,20.9
4555,2810780,369,73.4,292314,20.9
4556,2811308,88,21.0,292341,20.9
4557,2812783,135,24.9,292469,20.9
4558,2813264,113,23.0,292495,20.9
4559,2813340,368,72.9,292518,20.9
4560,2813367,207,35.3,292543,20.9
4561,2813734,103,22.2,292637,20.9
4562,2814463,204,34.7,292663,20.9
4563,2814909,113,23.0,292759,20.9
4564,2815127,142,25.6,292785,20.9
4565,2815153,76,19.7,292809,20.9
4566,2815338,63,17.9,292835,20.9
4567,2815898,71,19.1,292929,20.9
4568,2816192,403,89.0,292954,20.3
4569,2817780,220,37.6,293048,20.9
4570,2818110,88,21.0,293151,20.9
4571,2818494,312,55.7,293177,20.9
4572,2819000,220,37.6,293272,20.9
4573,2819241,423,97.4,293297,20.3
4574,2819689,67,18.5,293320,20.9
4575,2820319,423,97.4,293415,20.3
4576,2820548,284,49.4,293437,20.9
4577,2822095,94,21.5,293533,20.9
4578,2822295,188,32.0,293626,20.9
4579,2822539,112,22.9,293652,20.9
4580,2822676,99,21.9,293676,20.9
4581,2822892,76,19.7,293702,20.9
4582,2823077,79,20.0,293725,20.9
4583,2823363,56,16.8,293820,20.9
4584,2823538,423,97.4,293842,20.3
4585,2824530,511,149,293937,20.3
4586,2824724,103,22.2,293960,20.9
4587,2824906,327,59.3,293987,20.9
4588,2825667,67,18.5,294084,20.9
4589,2826711,387,81.0,294181,20.9
4590,2826762,96,21.7,294204,20.9
4591,2827403,188,32.0,294229,20.9
4592,2828950,364,71.7,294356,20.9
4593,2829076,252,43.4,294382,20.9
4594,2829506,198,33.7,294406,20.9
4595,2831850,96,21.7,294570,20.9
4596,2832062,124,23.9,294594,20.9
4597,2832335,369,73.4,294620,20.9
4598,2832812,409,91.1,294715,20.3
4599,2833645,67,18.5,294748,20.9
4600,2833750,327,59.3,294772,20.9
4601,2834779,492,135,294869,20.3
4602,2834929,56,16.8,294964,20.9
4603,2835293,319,57.6,294991,20.9
4604,2835643,227,38.8,295015,20.9
4605,2835717,384,80.1,295041,20.9
4606,2836413,51,15.9,295136,20.9
4607,2836631,127,24.2,295163,20.9
4608,2836828,249,42.9,295186,20.9
4609,2837913,359,69.9,295284,20.9
4610,2837938,51,15.9,295309,20.9
4611,2838316,344,64.7,295406,20.9
4612,2838584,440,109,295430,20.3
4613,2840430,56,16.8,295559,20.9
4614,2840487,135,24.9,295592,20.9
4615,2841546,344,64.7,295687,20.9
4616,2841988,350,66.5,295715,20.9
4617,2842239,88,21.0,295739,20.9
4618,2842550,271,46.9,296005,20.9
4619,2843250,108,22.6,296027,20.9
4620,2843985,112,22.9,296122,20.9
4621,2844029,127,24.2,296146,20.9
4622,2844203,646,272,296170,19.8
4623,2844840,408,90.6,296265,20.3
4624,2846017,255,44.0,296361,20.9
4625,2846537,184,31.4,296385,20.9
4626,2846628,120,23.6,296410,20.9
4627,2846972,127,24.2,296506,20.9
4628,2847279,172,29.5,296531,20.9
4629,2847563,227,38.8,296564,20.9
4630,2847606,224,38.3,296587,20.9
4631,2848149,67,18.5,296686,20.9
4632,2848332,135,24.9,296708,20.9
4633,2850437,127,24.2,296840,20.9
4634,2850692,73,19.3,296861,20.9
4635,2851498,120,23.6,296959,20.9
4636,2851965,49,15.5,296981,20.9
4637,2852249,575,187,297079,19.8
4638,2852594,273,47.3,297102,20.9
4639,2852902,508,145,297130,19.8
4640,2853779,92,21.3,297223,20.9
4641,2853812,467,122,297250,20.3
4642,2853997,206,35.1,297271,20.9
4643,2854136,126,24.1,297298,20.9
4644,2855301,286,49.8,297434,20.9
4645,2855499,195,33.2,297459,20.9
4646,2855928,425,99.5,297486,20.3
4647,2856274,305,53.9,297510,20.9
4648,2858571,327,59.3,297676,20.9
4649,2858787,124,23.9,297700,20.9
4650,2859061,142,25.6,297726,20.9
4651,2859633,96,21.7,297820,20.9
4652,2860175,455,117,297847,20.3
4653,2860449,319,57.6,297874,20.9
4654,2860660,135,24.9,297971,20.9
4655,2860889,792,615,297997,19.8
4656,2861749,62,17.8,298090,20.9
4657,2862647,280,48.7,298115,20.9
4658,2862781,332,61.2,298218,20.9
4659,2863032,152,26.8,298242,20.9
4660,2863607,92,21.3,298269,20.9
4661,2864095,63,17.9,298365,20.9
4662,2864288,124,23.9,298392,20.9
4663,2864476,94,21.5,298416,20.9
4664,2865138,97,21.7,298511,20.9
4665,2865392,353,67.6,298534,20.9
4666,2866926,97,21.7,298629,20.9
4667,2867275,286,49.8,298723,20.9
4668,2867954,83,20.5,298750,20.9
4669,2868018,83,20.5,298775,20.9
4670,2868555,204,34.7,298873,20.9
4671,2869239,371,73.8,298968,20.9
4672,2869973,441,110,298993,20.3
4673,2870017,51,15.9,299024,20.9
4674,2870426,435,105,299117,20.3
4675,2870804,287,50.2,299144,20.9
4676,2871826,67,18.5,299239,20.9
4677,2872795,78,19.9,299336,20.9
4678,2873047,415,95.0,299360,20.3
4679,2873083,376,76.4,299385,20.9
4680,2873314,385,80.1,299408,20.4
4681,2873602,399,87.3,299501,20.4
4682,2875003,560,175,299594,19.8
4683,2875126,71,19.1,299620,20.9
4684,2875977,176,30.1,299715,20.9
4685,2876199,339,63.0,299741,20.9
4686,2876791,268,46.3,299837,20.9
4687,2876875,355,68.3,299862,20.9
4688,2877021,60,17.4,299892,20.9
4689,2877081,96,21.7,299915,20.9
4690,2877550,79,20.0,299939,20.9
4691,2877839,600,204,300035,20.3
4692,2878110,284,49.4,300060,20.9
4693,2878560,96,21.7,300085,20.9
4694,2878649,536,160,300109,19.8
4695,2879333,115,23.2,300204,20.9
4696,2879583,255,44.0,300227,20.9
4697,2879750,92,21.3,300250,20.9
4698,2882155,81,20.3,300412,20.9
4699,2883193,371,73.8,300507,20.9
4700,2883449,83,20.5,300532,20.9
4701,2883995,352,66.9,300557,20.9
4702,2885271,192,32.7,300685,20.9
4703,2885947,48,15.3,300716,20.9
4704,2887054,147,26.2,300810,20.9
4705,2887523,78,19.9,300906,20.9
4706,2891265,359,69.9,301068,20.9
4707,2891794,56,16.8,301165,20.9
4708,2892362,127,24.2,301190,20.9
4709,2892957,97,21.7,301286,20.9
4710,2893325,65,18.2,301310,20.9
4711,2894085,65,18.2,301406,20.9
4712,2894240,135,24.9,301432,20.9
4713,2894431,65,18.2,301455,20.9
4714,2894817,291,51.0,301553,20.9
4715,2895345,497,142,301578,20.3
4716,2895930,704,327,301677,19.8
4717,2896228,319,57.6,301700,20.9
4718,2897193,60,17.4,301805,20.9
4719,2898495,560,175,301901,20.3
4720,2899729,88,21.0,301996,20.9
4721,2899877,248,42.7,302022,20.9
4722,2899962,56,16.8,302047,20.9
4723,2901226,127,24.2,302177,20.9
4724,2901356,348,65.6,302202,20.9
4725,2902315,529,156,302298,19.8
4726,2903552,366,72.4,302394,20.9
4727,2903907,319,57.6,302419,20.9
4728,2904175,71,19.1,302444,20.9
4729,2906414,108,22.6,302608,20.9
4730,2906688,192,32.7,302633,20.9
4731,2906893,120,23.6,302659,20.9
4732,2907630,71,19.1,302755,20.9
4733,2908141,240,41.2,302787,20.9
4734,2908402,96,21.7,302813,20.9
4735,2909055,399,87.3,302908,20.3
4736,2909624,384,80.1,303005,20.4
4737,2909676,647,247,303029,19.6
4738,2910305,56,16.8,303055,20.9
4739,2910374,67,18.5,303079,20.9
4740,2910464,65,18.2,303105,20.9
4741,2910746,312,55.7,303201,20.9
4742,2911307,487,133,303226,19.8
4743,2911433,454,115,303250,19.8
4744,2911929,364,71.7,303348,20.9
4745,2912280,124,23.9,303372,20.9
4746,2912689,88,21.0,303398,20.9
4747,2913326,88,21.0,303501,20.9
4748,2913921,455,117,303594,20.3
4749,2915691,49,15.5,303691,20.9
4750,2916249,147,26.2,303785,20.9
4751,2918223,56,16.8,303916,20.9
4752,2919413,384,80.1,304010,20.4
4753,2919830,161,27.9,304037,20.9
4754,2920562,120,23.6,304130,20.9
4755,2921086,63,17.9,304157,20.9
4756,2921430,588,183,304251,19.8
4757,2921803,159,27.7,304278,20.9
4758,2923254,408,90.6,304373,20.3
4759,2924030,100,22.0,304471,20.9
4760,2925115,126,24.1,304564,20.9
4761,2925416,110,22.8,304591,20.9
4762,2925738,49,15.5,304693,20.9
4763,2926009,143,25.7,304716,20.9
4764,2926056,304,53.7,304743,20.9
4765,2926101,518,151,304767,19.8
4766,2926277,110,22.8,304795,20.9
4767,2926329,319,57.6,304818,20.9
4768,2926481,606,222,304845,20.3
4769,2927288,358,69.1,304939,20.9
4770,2927883,243,41.7,305033,20.9
4771,2928588,67,18.5,305058,20.9
4772,2929130,73,19.3,305154,20.9
4773,2929523,305,53.9,305181,20.9
4774,2930638,167,28.8,305279,20.9
4775,2931356,56,16.8,305374,20.9
4776,2931569,56,16.8,305399,20.9
4777,2932258,63,17.9,305503,20.9
4778,2932553,120,23.6,305530,20.9
4779,2932970,120,23.6,305742,20.9
4780,2933463,166,28.6,305838,20.9
4781,2933531,71,19.1,305862,20.9
4782,2934793,271,46.9,305960,20.9
4783,2934952,192,32.7,305983,20.9
4784,2936209,280,48.7,306078,20.9
4785,2936359,156,27.3,306171,20.9
4786,2936702,287,50.2,306196,20.9
4787,2936983,273,47.3,306220,20.9
4788,2937698,312,55.7,306317,20.9
4789,2938117,271,46.9,306342,20.9
4790,2938633,124,23.9,306439,20.9
4791,2939859,415,95.0,306533,20.3
4792,2939917,88,21.0,306564,20.9
4793,2940232,284,49.4,306589,20.9
4794,2941377,63,17.9,306683,20.9
4795,2942440,326,59.1,306781,20.9
4796,2942981,63,17.9,306877,20.9
4797,2943102,337,62.3,306904,20.9
4798,2945774,134,24.8,307033,20.9
4799,2946040,312,55.7,307128,20.9
4800,2946230,356,68.5,307151,20.9
4801,2946449,79,20.0,307176,20.9
4802,2946566,339,63.0,307200,20.9
4803,2946625,271,46.9,307226,20.9
4804,2947414,96,21.7,307513,20.9
4805,2947956,159,27.7,307539,20.9
4806,2948308,88,21.0,307634,20.9
4807,2949449,348,65.6,307734,20.9
4808,2949997,135,24.9,307759,20.9
4809,2950423,167,28.8,307852,20.9
4810,2950500,70,18.9,307878,20.9
4811,2950643,127,24.2,307902,20.9
4812,2950836,655,252,307929,19.8
4813,2952059,348,65.6,308023,20.9
4814,2953020,384,80.1,308120,20.4
4815,2954800,49,15.5,308247,20.9
4816,2954993,384,80.1,308272,20.4
4817,2955516,79,20.0,308364,20.9
4818,2957333,492,135,308460,20.3
4819,2957821,103,22.2,308554,20.9
4820,2958879,115,23.2,308651,20.9
4821,2958934,174,29.8,308683,20.9
4822,2959076,401,87.9,308707,20.3
4823,2960024,113,23.0,308801,20.9
4824,2960083,319,57.6,308824,20.9
4825,2960117,147,26.2,308849,20.9
4826,2960202,540,166,308873,20.3
4827,2961223,127,24.2,308970,20.9
4828,2963196,591,189,309100,19.8
4829,2963615,89,21.1,309125,20.9
4830,2964979,94,21.5,309220,20.9
4831,2965958,83,20.5,309315,20.9
4832,2966107,143,25.7,309338,20.9
4833,2966551,172,29.5,309435,20.9
4834,2966977,99,21.9,309460,20.9
4835,2967546,51,15.9,309558,20.9
4836,2967860,56,16.8,309590,20.9
4837,2968440,56,16.8,309687,20.9
4838,2968733,334,61.4,309710,20.9
4839,2968826,231,39.5,309737,20.9
4840,2969537,542,169,309831,19.8
4841,2969716,271,46.9,309858,20.9
4842,2969912,167,28.8,309881,20.9
4843,2970898,355,68.3,309980,20.9
4844,2973407,147,26.2,310106,20.9
4845,2973476,307,54.5,310133,20.9
4846,2973939,366,72.4,310227,20.4
4847,2975228,295,51.7,310324,20.9
4848,2975585,88,21.0,310347,20.9
4849,2975682,60,17.4,310375,20.9
4850,2975729,140,25.4,310398,20.9
4851,2976894,476,130,310536,20.3
4852,2978817,56,16.8,310633,20.9
4853,2978916,199,33.9,310657,20.9
4854,2979739,444,109,310754,19.8
4855,2979767,307,54.5,310778,20.9
4856,2979800,696,308,310804,19.8
4857,2980167,140,25.4,310899,20.9
4858,2980293,56,16.8,310925,20.9
4859,2983384,51,15.9,311087,20.9
4860,2983814,92,21.3,311113,20.9
4861,2984418,88,21.0,311207,20.9
4862,2984835,142,25.6,311233,20.9
4863,2985221,97,21.7,311258,20.9
4864,2985787,364,71.7,311354,20.9
4865,2987890,103,22.2,311482,20.9
4866,2987956,56,16.8,311532,20.9
4867,2988538,51,15.9,311629,20.9
4868,2988792,79,20.0,311652,20.9
4869,2989408,120,23.6,311679,20.9
4870,2989794,511,149,311773,19.6
4871,2990358,195,33.2,311801,20.9
4872,2990715,348,65.6,312065,20.9
4873,2992425,156,27.3,312160,20.9
4874,2994620,332,61.2,312286,20.9
4875,2997147,71,19.1,312451,20.9
4876,2997654,67,18.5,312473,20.9
4877,2997693,60,17.4,312499,20.9
4878,2998151,70,18.9,312592,20.9
4879,2998487,103,22.2,312619,20.9
4880,2998527,174,29.8,312642,20.9
4881,2998800,312,55.7,312675,20.9
4882,2998851,512,144,312702,19.8
4883,3000671,467,122,312829,19.8
4884,3001072,463,119,312856,19.8
4885,3001132,97,21.7,312880,20.9
4886,3002299,60,17.4,313012,20.9
4887,3002962,179,30.6,313036,20.9
4888,3003900,163,28.2,313134,20.9
4889,3004413,56,16.8,313227,20.9
4890,3004738,65,18.2,313254,20.9
4891,3005072,112,22.9,313278,20.9
4892,3006893,63,17.9,313408,20.9
4893,3007100,519,154,313432,19.8
4894,3007205,96,21.7,313459,20.9
4895,3008475,179,30.6,313556,20.9
4896,3009060,329,59.9,313658,20.9
4897,3009127,99,21.9,313683,20.9
4898,3009558,255,44.0,313708,20.9
4899,3011314,60,17.4,313838,20.9
4900,3011584,126,24.1,313864,20.9
4901,3012076,76,19.7,313960,20.9
4902,3012588,49,15.5,313985,20.9
4903,3013065,195,33.2,314080,20.9
4904,3014047,198,33.7,314174,20.9
4905,3014255,56,16.8,314199,20.9
4906,3014325,152,26.8,314224,20.9
4907,3014467,102,22.2,314249,20.9
4908,3015188,56,16.8,314345,20.9
4909,3015288,167,28.8,314370,20.9
4910,3015345,572,184,314402,19.6
4911,3015546,92,21.3,314428,20.9
4912,3015752,307,54.5,314449,20.9
4913,3018040,120,23.6,314580,20.9
4914,3019312,152,26.8,314707,20.9
4915,3019624,103,22.2,314735,20.9
4916,3019748,63,17.9,314758,20.9
4917,3019934,112,22.9,314785,20.9
4918,3019995,56,16.8,314807,20.9
4919,3020042,56,16.8,314833,20.9
4920,3020711,295,51.7,314925,20.9
4921,3021412,99,21.9,315022,20.9
4922,3021613,240,41.2,315044,20.9
4923,3021988,108,22.6,315072,20.9
4924,3023244,57,16.9,315165,20.9
4925,3024022,167,28.8,315268,20.9
4926,3026089,204,34.7,315395,20.9
4927,3026572,76,19.7,315418,20.9
4928,3027210,248,42.7,315512,20.9
4929,3027929,78,19.9,315607,20.9
4930,3028591,220,37.6,315632,20.9
4931,3028635,396,85.3,315657,20.3
4932,3029035,120,23.6,315753,20.9
4933,3029406,63,17.9,315777,20.9
4934,3029977,126,24.1,315873,20.9
4935,3030026,108,22.6,315895,20.9
4936,3030099,513,149,315919,19.8
4937,3031078,179,30.6,316013,20.9
4938,3031595,97,21.7,316039,20.9
4939,3032126,65,18.2,316133,20.9
4940,3033196,281,48.9,316237,20.9
4941,3033399,63,17.9,316261,20.9
4942,3033704,316,56.8,316285,20.9
4943,3033968,216,36.8,316309,20.9
4944,3034850,60,17.4,316403,20.9
4945,3034897,440,109,316429,20.3
4946,3035594,51,15.9,316525,20.9
4947,3035712,179,30.6,316550,20.9
4948,3036937,99,21.9,316647,20.9
4949,3036995,339,63.0,316671,20.9
4950,3037428,355,68.3,316766,20.9
4951,3037586,199,33.9,316789,20.9
4952,3038321,536,160,316814,19.8
4953,3040133,184,31.4,316943,20.9
4954,3041377,81,20.3,317043,20.9
4955,3041845,60,17.4,317147,20.9
4956,3041905,214,36.5,317172,20.9
4957,3042024,63,17.9,317198,20.9
4958,3042112,79,20.0,317220,20.9
4959,3042225,448,112,317246,19.8
4960,3042316,199,33.9,317270,20.9
4961,3042469,172,29.5,317298,20.9
4962,3042615,176,30.1,317323,20.9
4963,3042941,353,67.6,317420,20.9
4964,3043587,408,90.6,317444,20.3
4965,3044018,57,16.9,317540,20.9
4966,3044968,103,22.2,317633,20.9
4967,3045209,65,18.2,317658,20.9
4968,3045759,97,21.7,317682,20.9
4969,3046533,496,144,317781,19.8
4970,3047952,236,40.4,317885,20.9
4971,3050071,108,22.6,318014,20.9
4972,3050513,179,30.6,318110,20.9
4973,3051948,71,19.1,318204,20.9
4974,3052583,63,17.9,318298,20.9
4975,3053019,335,61.8,318323,20.9
4976,3053399,463,119,318418,19.8
4977,3054871,62,17.8,318513,20.9
4978,3055199,159,27.7,318539,20.9
4979,3055957,504,144,318633,19.8
4980,3056362,398,85.6,318658,20.3
4981,3056922,54,16.4,318753,20.9
4982,3058593,97,21.7,318848,20.9
4983,3058937,304,53.7,318943,20.9
4984,3060260,249,42.9,319039,20.9
4985,3060805,127,24.2,319074,20.9
4986,3061829,440,109,319170,19.8
4987,3062053,62,17.8,319265,20.9
4988,3062159,780,538,319288,19.8
4989,3062388,51,15.9,319313,20.9
4990,3062543,56,16.8,319336,20.9
4991,3062746,473,126,319362,19.8
4992,3062887,63,17.9,319385,20.9
4993,3063793,332,61.2,319482,20.9
4994,3063828,166,28.6,319505,20.9
4995,3064502,463,119,319602,19.8
4996,3064728,177,30.3,319624,20.9
4997,3065613,435,105,319719,20.3
4998,3065701,359,69.9,319743,20.9
4999,3065961,51,15.9,319775,20.9
5000,3066002,131,24.5,319803,20.9
5001,3066345,263,45.4,319897,20.9
5002,3066514,352,66.9,319925,20.9
5003,3067050,124,23.9,319948,20.9
5004,3068129,344,64.7,320047,20.9
5005,3068194,56,16.8,320070,20.9
5006,3068438,384,80.1,320169,20.3
5007,3068955,252,43.4,320192,20.9
5008,3069039,131,24.5,320220,20.9
5009,3070350,78,19.9,320315,20.9
5010,3070605,192,32.7,320412,20.9
5011,3070659,56,16.8,320436,20.9
5012,3071148,127,24.2,320462,20.9
5013,3071898,391,82.4,320557,20.4
5014,3074155,56,16.8,320694,20.9
5015,3076653,142,25.6,320822,20.9
5016,3076711,440,109,320848,20.3
5017,3077222,126,24.1,320944,20.9
5018,3077298,211,36.0,320972,20.9
5019,3077688,415,95.0,321186,19.8
5020,3077797,403,89.0,321210,20.3
5021,3078061,120,23.6,321305,20.9
5022,3079847,207,35.3,321401,20.9
5023,3079966,408,90.6,321425,20.3
5024,3080258,71,19.1,321520,20.9
5025,3081070,448,112,321545,19.8
5026,3081231,78,19.9,321641,20.9
5027,3081793,448,112,321666,20.3
5028,3083101,415,95.0,321763,20.3
5029,3083669,83,20.5,321867,20.9
5030,3085642,63,17.9,321996,20.9
5031,3085827,312,55.7,322020,20.9
5032,3087163,385,80.1,322115,20.3
5033,3087664,110,22.8,322211,20.9
5034,3087937,108,22.6,322235,20.9
5035,3088137,224,38.3,322261,20.9
5036,3089547,51,15.9,322358,20.9
5037,3090501,49,15.5,322454,20.9
5038,3091309,99,21.9,322549,20.9
5039,3092000,159,27.7,322643,20.9
5040,3092806,63,17.9,322667,20.9
5041,3093006,263,45.4,322762,20.9
5042,3093850,432,102,322787,19.8
5043,3094417,334,61.4,322883,20.9
5044,3094716,112,22.9,322917,20.9
5045,3097601,391,82.4,323078,20.3
5046,3097793,184,31.4,323104,20.9
5047,3098625,99,21.9,323197,20.9
5048,3098906,76,19.7,323223,20.9
5049,3098950,184,31.4,323245,20.9
5050,3099447,124,23.9,323344,20.9
5051,3099814,159,27.7,323368,20.9
5052,3099956,216,36.8,323396,20.9
5053,3100780,78,19.9,323489,20.9
5054,3101776,94,21.5,323585,20.9
5055,3102347,345,65.0,323606,20.9
5056,3103758,124,23.9,323737,20.9
5057,3104086,560,175,323759,19.6
5058,3104992,344,64.7,323858,20.9
5059,3105348,67,18.5,323891,20.9
5060,3105548,312,55.7,323916,20.9
5061,3105871,51,15.9,324012,20.9
5062,3106480,67,18.5,324035,20.9
5063,3107233,113,23.0,324131,20.9
5064,3108032,135,24.9,324225,20.9
5065,3108407,174,29.8,324252,20.9
5066,3108893,364,71.7,324348,20.9
5067,3109563,184,31.4,324374,20.9
5068,3109644,478,129,324399,20.3
5069,3110671,312,55.7,324494,20.9
5070,3110760,359,69.9,324517,20.9
5071,3111321,207,35.3,324611,20.9
5072,3111507,51,15.9,324634,20.9
5073,3111862,112,22.9,324668,20.9
5074,3112129,323,58.5,324764,20.9
5075,3112444,521,150,324790,19.6
5076,3112505,529,156,324815,19.8
5077,3113041,211,36.0,324840,20.9
5078,3113353,79,20.0,324932,20.9
5079,3113520,323,58.5,324959,20.9
5080,3113712,83,20.5,324984,20.9
5081,3115355,71,19.1,325117,20.9
5082,3116116,163,28.2,325141,20.9
5083,3116684,254,43.8,325240,20.9
5084,3116807,62,17.8,325263,20.9
5085,3117537,255,44.0,325361,20.9
5086,3120812,174,29.8,325521,20.9
5087,3122484,140,25.4,325618,20.9
5088,3123128,97,21.7,325722,20.9
5089,3124459,127,24.2,325817,20.9
5090,3124856,225,38.5,325915,20.9
5091,3125176,56,16.8,325939,20.9
5092,3125244,62,17.8,325965,20.9
5093,3125274,359,69.9,325988,20.9
5094,3125924,96,21.7,326084,20.9
5095,3125961,399,87.3,326108,20.3
5096,3126772,163,28.2,326134,20.9
5097,3126995,124,23.9,326230,20.9
5098,3127543,70,18.9,326257,20.9
5099,3128852,143,25.7,326351,20.9
5100,3129462,332,61.2,326447,20.9
5101,3129893,156,27.3,326470,20.9
5102,3130174,67,18.5,326565,20.9
5103,3130522,49,15.5,326598,20.9
5104,3130829,57,16.9,326622,20.9
5105,3130942,103,22.2,326648,20.9
5106,3131525,192,32.7,326742,20.9
5107,3133275,304,53.7,326838,20.9
5108,3133570,103,22.2,326933,20.9
5109,3133622,287,50.2,326957,20.9
5110,3133950,281,48.9,326981,20.9
5111,3136231,56,16.8,327111,20.9
5112,3136287,159,27.7,327135,20.9
5113,3137140,56,16.8,327232,20.9
5114,3138318,51,15.9,327326,20.9
5115,3138939,112,22.9,327421,20.9
5116,3139683,355,68.3,327445,20.9
5117,3139910,412,92.9,327541,20.3
5118,3142026,60,17.4,327679,20.9
5119,3142419,467,122,327703,20.3
5120,3143057,78,19.9,327801,20.9
5121,3143157,115,23.2,327824,20.9
5122,3144050,99,21.9,327921,20.9
5123,3144155,263,45.4,327944,20.9
5124,3144240,255,44.0,327971,20.9
5125,3144272,96,21.7,327996,20.9
5126,3144340,124,23.9,328024,20.9
5127,3145393,384,80.1,328119,20.3
5128,3145912,167,28.8,328316,20.9
5129,3146822,83,20.5,328410,20.9
5130,3146907,51,15.9,328434,20.9
5131,3147339,359,69.9,328529,20.9
5132,3147576,99,21.9,328553,20.9
5133,3147992,391,82.4,328588,20.4
5134,3148786,56,16.8,328683,20.9
5135,3149129,99,21.9,328708,20.9
5136,3149633,179,30.6,328803,20.9
5137,3152188,76,19.7,328933,20.9
5138,3152331,67,18.5,328958,20.9
5139,3152642,96,21.7,329053,20.9
5140,3152977,103,22.2,329079,20.9
5141,3153373,99,21.9,329105,20.9
5142,3153641,316,56.8,329201,20.9
5143,3154093,63,17.9,329225,20.9
5144,3154850,97,21.7,329319,20.9
5145,3155161,295,51.7,329344,20.9
5146,3156636,57,16.9,329440,20.9
5147,3156921,172,29.5,329544,20.9
5148,3157387,376,76.4,329569,20.4
5149,3157422,304,53.7,329596,20.9
5150,3158331,60,17.4,329691,20.9
5151,3159051,526,158,329786,19.6
5152,3159402,67,18.5,329809,20.9
5153,3159746,344,64.7,329834,20.9
5154,3160825,414,93.9,329929,19.8
5155,3162041,62,17.8,330026,20.9
5156,3164170,51,15.9,330155,20.9
5157,3164615,127,24.2,330250,20.9
5158,3165182,143,25.7,330274,20.9
5159,3165219,334,61.4,330298,20.9
5160,3165904,105,22.4,330392,20.9
5161,3166560,134,24.8,330488,20.9
5162,3166749,97,21.7,330520,20.9
5163,3167399,387,81.0,330545,19.8
5164,3167558,334,61.4,330641,20.9
5165,3168232,56,16.8,330665,20.9
5166,3168593,384,80.1,330759,20.3
5167,3169082,131,24.5,330782,20.9
5168,3171308,62,17.8,330911,20.4
5169,3171663,184,31.4,330935,20.9
5170,3171783,384,80.1,331030,20.4
5171,3172197,419,97.2,331055,20.3
5172,3172590,415,95.0,331080,20.3
5173,3172632,568,190,331104,19.8
5174,3172846,78,19.9,331197,20.9
5175,3173041,96,21.7,331220,20.9
5176,3173464,414,93.9,331243,19.8
5177,3173529,71,19.1,331277,20.9
5178,3174523,92,21.3,331372,20.9
5179,3175366,366,72.4,331471,20.9
5180,3175728,56,16.8,331494,20.9
5181,3178439,376,76.4,331659,20.4
5182,3178583,366,72.4,331680,20.9
5183,3178853,65,18.2,331706,20.9
5184,3179365,103,22.2,331798,20.9
5185,3179471,332,61.2,331826,20.9
5186,3180681,108,22.6,331920,20.9
5187,3181356,88,21.0,332019,20.9
5188,3181912,327,59.3,332042,20.9
5189,3182242,63,17.9,332068,20.9
